Invoice No,SalesRepID,Customer ID,Invoice Date,Due Date,Invoice Amount,Amount Paid,Outstanding Amount
INV01105,SR006,CUST027,20/7/2023 0:00,3/9/2023 0:00,1656.32,828.16,828.16
INV01107,SR006,CUST031,1/1/2023 0:00,31/1/2023 0:00,17139.48,0,17139.48
INV01112,SR006,CUST012,30/5/2024 0:00,14/7/2024 0:00,7807.68,7807.68,0
INV01114,SR006,CUST053,23/5/2023 0:00,22/7/2023 0:00,10131.48,10131.48,0
INV01130,SR006,CUST053,3/9/2024 0:00,18/10/2024 0:00,2297.42,574.36,1723.06
INV01136,SR006,CUST011,28/2/2024 0:00,29/3/2024 0:00,5294.96,0,5294.96
INV01138,SR006,CUST011,27/9/2023 0:00,27/10/2023 0:00,16394.3,0,16394.3
INV01140,SR006,CUST113,5/9/2024 0:00,20/10/2024 0:00,11721.7,0,11721.7
INV01144,SR006,CUST099,17/6/2025 0:00,1/8/2025 0:00,8360.94,8360.94,0
INV01147,SR006,CUST055,22/6/2023 0:00,22/7/2023 0:00,11163.93,2790.98,8372.95
INV01152,SR006,CUST069,31/7/2025 0:00,29/9/2025 0:00,10758.03,2689.51,8068.52
INV01154,SR006,CUST033,2/2/2024 0:00,3/3/2024 0:00,505.56,252.78,252.78
INV01159,SR006,CUST099,13/10/2023 0:00,12/11/2023 0:00,3448.91,1724.46,1724.45
INV01175,SR006,CUST001,21/4/2024 0:00,5/6/2024 0:00,5151.95,0,5151.95
INV01177,SR006,CUST061,30/5/2025 0:00,29/6/2025 0:00,10099.37,7574.53,2524.84
INV01184,SR006,CUST003,9/10/2025 0:00,8/12/2025 0:00,21717.87,10858.94,10858.93
INV01187,SR006,CUST108,26/4/2024 0:00,10/6/2024 0:00,11787.97,11787.97,0
INV01190,SR006,CUST094,24/12/2025 0:00,22/2/2026 0:00,24678.95,24678.95,0
INV01193,SR006,CUST012,28/11/2023 0:00,12/1/2024 0:00,13690.68,13690.68,0
INV01199,SR006,CUST061,26/1/2023 0:00,27/3/2023 0:00,671.07,167.77,503.3
INV01203,SR006,CUST055,20/8/2023 0:00,4/10/2023 0:00,8764.6,4382.3,4382.3
INV01204,SR006,CUST113,16/6/2024 0:00,16/7/2024 0:00,20774.33,10387.17,10387.16
INV01206,SR006,CUST012,28/6/2023 0:00,12/8/2023 0:00,8041.57,2010.39,6031.18
INV01219,SR006,CUST070,18/2/2025 0:00,19/4/2025 0:00,3116.62,0,3116.62
INV01220,SR006,CUST072,19/9/2023 0:00,18/11/2023 0:00,23858.37,5964.59,17893.78
INV01222,SR006,CUST082,10/10/2023 0:00,24/11/2023 0:00,7792.43,0,7792.43
INV01224,SR006,CUST012,16/3/2024 0:00,15/4/2024 0:00,8349.83,8349.83,0
INV01228,SR006,CUST105,22/5/2023 0:00,21/7/2023 0:00,16055.21,0,16055.21
INV01242,SR006,CUST014,14/11/2023 0:00,13/1/2024 0:00,13038.62,0,13038.62
INV01249,SR006,CUST072,29/3/2025 0:00,28/5/2025 0:00,7462.52,3731.26,3731.26
INV01253,SR006,CUST093,17/2/2025 0:00,3/4/2025 0:00,13841.61,0,13841.61
INV01254,SR006,CUST082,25/6/2025 0:00,24/8/2025 0:00,4417.05,0,4417.05
INV01256,SR006,CUST094,1/1/2023 0:00,31/1/2023 0:00,4605.38,1151.34,3454.04
INV01259,SR006,CUST099,31/3/2024 0:00,30/4/2024 0:00,20012.79,0,20012.79
INV01260,SR002,CUST018,14/8/2025 0:00,28/9/2025 0:00,18617,13962.75,4654.25
INV01262,SR002,CUST106,24/8/2024 0:00,23/9/2024 0:00,4316.44,2158.22,2158.22
INV01263,SR002,CUST103,13/4/2023 0:00,12/6/2023 0:00,13902.61,0,13902.61
INV01265,SR002,CUST014,3/6/2024 0:00,2/8/2024 0:00,9745.4,0,9745.4
INV01266,SR002,CUST031,8/5/2025 0:00,7/7/2025 0:00,10631.15,0,10631.15
INV01268,SR002,CUST099,1/10/2025 0:00,31/10/2025 0:00,7212.71,0,7212.71
INV01269,SR002,CUST108,6/3/2024 0:00,5/4/2024 0:00,23913.41,0,23913.41
INV01270,SR002,CUST060,27/12/2024 0:00,25/2/2025 0:00,23864,11932,11932
INV01273,SR002,CUST003,30/9/2024 0:00,30/10/2024 0:00,4887.83,1221.96,3665.87
INV01274,SR002,CUST037,24/2/2024 0:00,24/4/2024 0:00,10109.34,0,10109.34
INV01278,SR002,CUST055,24/7/2025 0:00,22/9/2025 0:00,3162.72,2372.04,790.68
INV01280,SR002,CUST108,16/10/2024 0:00,15/12/2024 0:00,9849.6,4924.8,4924.8
INV01284,SR002,CUST113,21/7/2023 0:00,4/9/2023 0:00,5204.39,5204.39,0
INV01285,SR002,CUST004,25/3/2024 0:00,9/5/2024 0:00,4077.51,2038.76,2038.75
INV01286,SR002,CUST093,28/6/2025 0:00,28/7/2025 0:00,23482.57,5870.64,17611.93
INV01290,SR002,CUST082,9/2/2025 0:00,26/3/2025 0:00,20302.57,5075.64,15226.93
INV01291,SR002,CUST033,29/3/2024 0:00,28/5/2024 0:00,2191.4,0,2191.4
INV01295,SR002,CUST108,23/10/2023 0:00,22/11/2023 0:00,9220.97,2305.24,6915.73
INV01297,SR002,CUST055,25/9/2023 0:00,24/11/2023 0:00,15113.44,7556.72,7556.72
INV01298,SR002,CUST099,23/2/2024 0:00,24/3/2024 0:00,20452.41,20452.41,0
INV01300,SR002,CUST034,12/9/2025 0:00,12/10/2025 0:00,3740.58,0,3740.58
INV01302,SR002,CUST119,18/2/2023 0:00,19/4/2023 0:00,6318.34,6318.34,0
INV01305,SR002,CUST018,4/10/2023 0:00,18/11/2023 0:00,15223.16,11417.37,3805.79
INV01308,SR002,CUST099,10/1/2024 0:00,9/2/2024 0:00,20687.94,20687.94,0
INV01314,SR002,CUST113,22/12/2025 0:00,20/2/2026 0:00,22150.26,11075.13,11075.13
INV01315,SR002,CUST093,23/1/2023 0:00,22/2/2023 0:00,8901.78,4450.89,4450.89
INV01318,SR002,CUST108,2/11/2024 0:00,2/12/2024 0:00,17406.15,8703.08,8703.07
INV01322,SR002,CUST108,7/1/2023 0:00,21/2/2023 0:00,6399.69,3199.84,3199.85
INV01327,SR002,CUST103,3/10/2025 0:00,17/11/2025 0:00,2699.11,674.78,2024.33
INV01329,SR002,CUST005,30/1/2024 0:00,30/3/2024 0:00,648.15,324.08,324.07
INV01331,SR002,CUST094,30/5/2025 0:00,14/7/2025 0:00,3519.56,0,3519.56
INV01333,SR002,CUST003,21/11/2023 0:00,20/1/2024 0:00,23188.46,0,23188.46
INV01335,SR002,CUST014,12/4/2025 0:00,27/5/2025 0:00,24162.89,0,24162.89
INV01340,SR002,CUST018,16/3/2023 0:00,15/5/2023 0:00,14072.83,3518.21,10554.62
INV01342,SR002,CUST037,29/12/2023 0:00,27/2/2024 0:00,5288.72,1322.18,3966.54
INV01346,SR002,CUST053,29/6/2025 0:00,13/8/2025 0:00,9616.02,9616.02,0
INV01354,SR002,CUST012,24/11/2025 0:00,8/1/2026 0:00,6798.04,0,6798.04
INV01356,SR002,CUST037,24/2/2025 0:00,10/4/2025 0:00,6060.97,4545.73,1515.24
INV01357,SR002,CUST061,20/7/2023 0:00,18/9/2023 0:00,18725.68,0,18725.68
INV01360,SR002,CUST070,18/3/2023 0:00,2/5/2023 0:00,8882.25,8882.25,0
INV01363,SR002,CUST063,29/9/2024 0:00,13/11/2024 0:00,12481.69,9361.27,3120.42
INV01366,SR002,CUST011,9/3/2023 0:00,8/5/2023 0:00,14439.41,0,14439.41
INV01373,SR002,CUST004,4/8/2025 0:00,18/9/2025 0:00,19951.41,9975.7,9975.71
INV01375,SR002,CUST072,31/1/2025 0:00,2/3/2025 0:00,15768.65,15768.65,0
INV01377,SR002,CUST093,30/7/2025 0:00,13/9/2025 0:00,20224.88,0,20224.88
INV01378,SR002,CUST063,18/1/2024 0:00,17/2/2024 0:00,21203.47,10601.74,10601.73
INV01390,SR002,CUST113,23/5/2024 0:00,22/6/2024 0:00,5499.58,2749.79,2749.79
INV01391,SR002,CUST003,30/9/2023 0:00,29/11/2023 0:00,7651.82,7651.82,0
INV01394,SR002,CUST005,25/2/2025 0:00,26/4/2025 0:00,5792.77,0,5792.77
INV01395,SR002,CUST005,14/6/2023 0:00,13/8/2023 0:00,24198.14,12099.07,12099.07
INV01401,SR002,CUST099,13/6/2023 0:00,12/8/2023 0:00,13363.71,6681.86,6681.85
INV01403,SR002,CUST113,24/9/2023 0:00,24/10/2023 0:00,6678.24,5008.68,1669.56
INV01404,SR002,CUST061,3/9/2023 0:00,2/11/2023 0:00,11444.8,11444.8,0
INV01405,SR002,CUST106,30/1/2024 0:00,30/3/2024 0:00,3524.52,1762.26,1762.26
INV01408,SR002,CUST082,9/11/2025 0:00,9/12/2025 0:00,1461.99,0,1461.99
INV01412,SR002,CUST003,27/5/2023 0:00,26/6/2023 0:00,21057.94,0,21057.94
INV01414,SR002,CUST099,11/9/2024 0:00,10/11/2024 0:00,4252.04,1063.01,3189.03
INV01422,SR002,CUST014,15/12/2024 0:00,14/1/2025 0:00,16387.38,0,16387.38
INV01425,SR002,CUST011,13/5/2024 0:00,12/6/2024 0:00,3424.83,856.21,2568.62
INV01426,SR002,CUST105,31/8/2025 0:00,30/10/2025 0:00,8532.15,0,8532.15
INV01441,SR002,CUST005,27/5/2023 0:00,26/6/2023 0:00,13616.02,13616.02,0
INV01442,SR002,CUST011,18/3/2024 0:00,2/5/2024 0:00,16065.42,12049.06,4016.36
INV01448,SR002,CUST072,24/4/2024 0:00,8/6/2024 0:00,21519.41,0,21519.41
INV01449,SR002,CUST005,22/1/2023 0:00,8/3/2023 0:00,16839.72,0,16839.72
INV01452,SR002,CUST018,16/11/2023 0:00,16/12/2023 0:00,18121.51,0,18121.51
INV01453,SR002,CUST070,6/5/2023 0:00,5/6/2023 0:00,23289.05,0,23289.05
INV01454,SR002,CUST037,4/10/2023 0:00,3/11/2023 0:00,13425.91,13425.91,0
INV01455,SR002,CUST060,13/7/2023 0:00,27/8/2023 0:00,6843.15,0,6843.15
INV01458,SR002,CUST028,19/1/2023 0:00,5/3/2023 0:00,3471.92,3471.92,0
INV01459,SR002,CUST069,21/9/2023 0:00,5/11/2023 0:00,7917.99,3959,3958.99
INV01467,SR002,CUST093,1/1/2023 0:00,2/3/2023 0:00,18326.96,4581.74,13745.22
INV01478,SR002,CUST033,30/7/2025 0:00,29/8/2025 0:00,13223.16,3305.79,9917.37
INV01494,SR002,CUST053,22/5/2024 0:00,21/6/2024 0:00,1399.47,349.87,1049.6
INV01496,SR002,CUST100,22/6/2025 0:00,6/8/2025 0:00,8739.92,4369.96,4369.96
INV01497,SR002,CUST063,31/8/2025 0:00,30/10/2025 0:00,23053.13,5763.28,17289.85
INV01498,SR002,CUST027,23/9/2024 0:00,22/11/2024 0:00,794.07,198.52,595.55
INV01500,SR002,CUST060,2/1/2025 0:00,3/3/2025 0:00,18646.26,0,18646.26
INV00004,SR024,CUST051,5/4/2025 0:00,5/5/2025 0:00,9600.95,4800.48,4800.47
INV00005,SR024,CUST043,30/1/2025 0:00,1/3/2025 0:00,5281.58,2640.79,2640.79
INV00013,SR024,CUST043,11/8/2024 0:00,10/10/2024 0:00,10466.72,0,10466.72
INV00014,SR024,CUST044,22/10/2023 0:00,21/11/2023 0:00,8541.71,4270.85,4270.86
INV00021,SR024,CUST115,5/5/2025 0:00,19/6/2025 0:00,14409.32,14409.32,0
INV00024,SR024,CUST087,4/10/2025 0:00,18/11/2025 0:00,16296.26,4074.06,12222.2
INV00025,SR024,CUST081,11/4/2024 0:00,26/5/2024 0:00,6130.75,6130.75,0
INV00026,SR024,CUST090,18/2/2024 0:00,3/4/2024 0:00,14040.23,0,14040.23
INV00029,SR024,CUST026,25/7/2024 0:00,24/8/2024 0:00,3959.98,990,2969.98
INV00031,SR024,CUST090,6/2/2023 0:00,23/3/2023 0:00,5039.12,2519.56,2519.56
INV00033,SR024,CUST115,5/10/2023 0:00,4/12/2023 0:00,5858.39,0,5858.39
INV00038,SR024,CUST117,6/11/2025 0:00,5/1/2026 0:00,24263.2,24263.2,0
INV00044,SR024,CUST036,22/1/2023 0:00,23/3/2023 0:00,2631.92,1315.96,1315.96
INV00047,SR024,CUST036,2/11/2023 0:00,2/12/2023 0:00,20000.2,15000.15,5000.05
INV00051,SR024,CUST024,16/12/2024 0:00,15/1/2025 0:00,5846.08,0,5846.08
INV00054,SR024,CUST049,16/1/2024 0:00,1/3/2024 0:00,6949.56,3474.78,3474.78
INV00056,SR024,CUST112,27/10/2025 0:00,11/12/2025 0:00,21831.39,0,21831.39
INV00057,SR024,CUST036,29/1/2023 0:00,15/3/2023 0:00,19918.57,0,19918.57
INV00061,SR024,CUST096,20/3/2023 0:00,19/4/2023 0:00,11728.93,0,11728.93
INV00062,SR024,CUST024,4/8/2025 0:00,18/9/2025 0:00,9104.87,0,9104.87
INV00065,SR024,CUST096,7/1/2025 0:00,6/2/2025 0:00,23058.12,11529.06,11529.06
INV00076,SR024,CUST017,17/1/2025 0:00,18/3/2025 0:00,11034.64,11034.64,0
INV00080,SR024,CUST112,18/5/2025 0:00,2/7/2025 0:00,10247.71,0,10247.71
INV00084,SR024,CUST059,5/10/2025 0:00,19/11/2025 0:00,5508.99,0,5508.99
INV00086,SR024,CUST049,2/3/2025 0:00,16/4/2025 0:00,13009.23,9756.92,3252.31
INV00102,SR024,CUST117,4/7/2025 0:00,3/8/2025 0:00,3234.03,0,3234.03
INV00114,SR024,CUST039,21/1/2024 0:00,6/3/2024 0:00,14361.65,14361.65,0
INV00119,SR024,CUST039,13/3/2023 0:00,27/4/2023 0:00,20758.03,0,20758.03
INV00124,SR024,CUST087,11/1/2023 0:00,10/2/2023 0:00,1237.54,928.16,309.38
INV00135,SR024,CUST017,2/4/2023 0:00,17/5/2023 0:00,18607.14,18607.14,0
INV00136,SR024,CUST102,3/11/2024 0:00,18/12/2024 0:00,7297.88,1824.47,5473.41
INV00145,SR024,CUST066,6/7/2025 0:00,20/8/2025 0:00,8829.31,2207.33,6621.98
INV00152,SR024,CUST112,16/4/2023 0:00,16/5/2023 0:00,5050.46,1262.62,3787.84
INV00157,SR024,CUST017,9/1/2023 0:00,8/2/2023 0:00,4488.38,0,4488.38
INV00160,SR024,CUST045,6/7/2024 0:00,20/8/2024 0:00,24217.87,6054.47,18163.4
INV00162,SR024,CUST036,21/4/2023 0:00,20/6/2023 0:00,12787.19,3196.8,9590.39
INV00168,SR024,CUST054,18/6/2025 0:00,2/8/2025 0:00,14658.33,3664.58,10993.75
INV00169,SR024,CUST039,22/1/2023 0:00,8/3/2023 0:00,22656.81,22656.81,0
INV00172,SR024,CUST090,29/5/2024 0:00,13/7/2024 0:00,1862.34,1862.34,0
INV00174,SR024,CUST039,23/5/2025 0:00,22/7/2025 0:00,5704.96,2852.48,2852.48
INV00176,SR024,CUST045,28/8/2025 0:00,27/10/2025 0:00,10574.34,10574.34,0
INV00179,SR024,CUST092,1/11/2025 0:00,1/12/2025 0:00,22441.29,5610.32,16830.97
INV00181,SR024,CUST020,27/6/2025 0:00,27/7/2025 0:00,8190.01,4095,4095.01
INV00182,SR024,CUST092,2/5/2023 0:00,1/7/2023 0:00,17430.87,0,17430.87
INV00186,SR024,CUST039,25/11/2024 0:00,9/1/2025 0:00,8881.64,4440.82,4440.82
INV00190,SR024,CUST092,23/10/2024 0:00,22/11/2024 0:00,18505.68,18505.68,0
INV00198,SR024,CUST117,20/3/2024 0:00,4/5/2024 0:00,3356.29,0,3356.29
INV00201,SR024,CUST044,21/6/2025 0:00,21/7/2025 0:00,8926.96,0,8926.96
INV00202,SR024,CUST045,11/5/2025 0:00,25/6/2025 0:00,18458.5,13843.88,4614.62
INV00204,SR024,CUST045,14/8/2025 0:00,13/9/2025 0:00,23323.1,0,23323.1
INV00206,SR024,CUST047,8/2/2024 0:00,9/3/2024 0:00,14381.83,0,14381.83
INV00209,SR024,CUST118,1/1/2025 0:00,2/3/2025 0:00,10288.21,10288.21,0
INV00213,SR024,CUST036,4/8/2025 0:00,3/9/2025 0:00,20124.03,5031.01,15093.02
INV00216,SR024,CUST020,15/5/2025 0:00,14/7/2025 0:00,11867.55,0,11867.55
INV00219,SR024,CUST047,20/7/2025 0:00,18/9/2025 0:00,5760.05,0,5760.05
INV00221,SR024,CUST049,24/1/2025 0:00,25/3/2025 0:00,15073.76,0,15073.76
INV00226,SR024,CUST117,29/6/2025 0:00,28/8/2025 0:00,3029.99,1515,1514.99
INV00227,SR024,CUST054,16/5/2025 0:00,15/6/2025 0:00,4726.83,1181.71,3545.12
INV00228,SR024,CUST118,4/3/2025 0:00,3/4/2025 0:00,14415.37,0,14415.37
INV00231,SR024,CUST087,22/4/2024 0:00,6/6/2024 0:00,20559.14,15419.36,5139.78
INV00236,SR024,CUST096,10/1/2024 0:00,24/2/2024 0:00,9014.21,2253.55,6760.66
INV00239,SR024,CUST102,1/10/2025 0:00,31/10/2025 0:00,17454.28,0,17454.28
INV00241,SR024,CUST024,14/11/2023 0:00,13/1/2024 0:00,6049.78,6049.78,0
INV00243,SR024,CUST117,14/1/2023 0:00,28/2/2023 0:00,6695.02,3347.51,3347.51
INV00245,SR024,CUST092,19/8/2023 0:00,18/9/2023 0:00,9300.61,0,9300.61
INV00246,SR024,CUST036,10/5/2023 0:00,9/7/2023 0:00,20677.03,20677.03,0
INV00247,SR024,CUST090,17/4/2025 0:00,1/6/2025 0:00,20607.06,0,20607.06
INV00253,SR024,CUST092,28/10/2023 0:00,12/12/2023 0:00,5621.95,0,5621.95
INV00259,SR024,CUST118,14/8/2024 0:00,13/9/2024 0:00,9834.29,0,9834.29
INV00261,SR024,CUST017,11/5/2025 0:00,10/7/2025 0:00,20678.78,0,20678.78
INV00264,SR024,CUST117,27/5/2024 0:00,26/6/2024 0:00,7930.5,7930.5,0
INV00267,SR024,CUST092,4/6/2025 0:00,19/7/2025 0:00,23376.86,23376.86,0
INV00268,SR024,CUST112,17/11/2024 0:00,1/1/2025 0:00,17254.73,0,17254.73
INV00275,SR024,CUST115,26/8/2025 0:00,10/10/2025 0:00,24293.2,0,24293.2
INV00277,SR024,CUST047,9/11/2025 0:00,24/12/2025 0:00,18011.46,4502.86,13508.6
INV00279,SR024,CUST066,7/3/2025 0:00,6/4/2025 0:00,10732.84,8049.63,2683.21
INV00289,SR024,CUST118,1/11/2025 0:00,16/12/2025 0:00,20459.44,10229.72,10229.72
INV00292,SR024,CUST096,23/11/2024 0:00,23/12/2024 0:00,6755.74,3377.87,3377.87
INV00294,SR024,CUST049,6/5/2023 0:00,20/6/2023 0:00,9194.99,9194.99,0
INV00297,SR024,CUST026,9/5/2024 0:00,23/6/2024 0:00,16624.92,12468.69,4156.23
INV00301,SR024,CUST059,19/1/2024 0:00,4/3/2024 0:00,4341.91,1085.48,3256.43
INV00303,SR024,CUST049,15/1/2025 0:00,16/3/2025 0:00,1526.92,381.73,1145.19
INV00311,SR024,CUST112,27/3/2023 0:00,26/4/2023 0:00,23973.89,0,23973.89
INV00314,SR024,CUST092,24/4/2023 0:00,24/5/2023 0:00,23390.45,11695.22,11695.23
INV00315,SR024,CUST081,30/10/2023 0:00,14/12/2023 0:00,22952.3,5738.08,17214.22
INV00319,SR024,CUST102,11/12/2023 0:00,10/1/2024 0:00,18933.75,0,18933.75
INV00329,SR024,CUST017,18/11/2024 0:00,17/1/2025 0:00,11066.89,0,11066.89
INV00335,SR024,CUST051,8/5/2024 0:00,22/6/2024 0:00,13095.34,13095.34,0
INV00336,SR024,CUST045,19/1/2023 0:00,5/3/2023 0:00,8057.47,2014.37,6043.1
INV00342,SR024,CUST104,25/12/2024 0:00,24/1/2025 0:00,24469.69,0,24469.69
INV00345,SR024,CUST092,23/5/2023 0:00,22/6/2023 0:00,18345.09,4586.27,13758.82
INV00348,SR024,CUST039,27/8/2024 0:00,26/10/2024 0:00,20233.04,0,20233.04
INV00349,SR024,CUST026,1/11/2023 0:00,1/12/2023 0:00,23695.53,0,23695.53
INV00351,SR024,CUST054,18/10/2023 0:00,2/12/2023 0:00,19690.8,19690.8,0
INV00352,SR024,CUST118,12/4/2023 0:00,11/6/2023 0:00,7015.25,1753.81,5261.44
INV00357,SR024,CUST054,19/8/2025 0:00,18/9/2025 0:00,17357.12,8678.56,8678.56
INV00363,SR024,CUST017,29/3/2024 0:00,28/4/2024 0:00,8026.8,4013.4,4013.4
INV00364,SR024,CUST112,20/9/2024 0:00,20/10/2024 0:00,13888.23,10416.17,3472.06
INV00365,SR024,CUST047,26/10/2024 0:00,10/12/2024 0:00,10721.24,0,10721.24
INV00371,SR024,CUST066,1/8/2025 0:00,15/9/2025 0:00,2561.13,0,2561.13
INV00373,SR024,CUST051,12/5/2024 0:00,11/7/2024 0:00,2956.02,0,2956.02
INV00385,SR024,CUST051,15/12/2024 0:00,29/1/2025 0:00,23198.36,5799.59,17398.77
INV00396,SR024,CUST051,20/1/2025 0:00,19/2/2025 0:00,1486.32,1486.32,0
INV00397,SR024,CUST081,18/10/2023 0:00,2/12/2023 0:00,14914.63,14914.63,0
INV00403,SR024,CUST017,31/3/2023 0:00,15/5/2023 0:00,7151.55,0,7151.55
INV00405,SR024,CUST017,28/11/2025 0:00,28/12/2025 0:00,9680.69,0,9680.69
INV00412,SR024,CUST066,9/8/2025 0:00,8/9/2025 0:00,6038.94,4529.2,1509.74
INV00415,SR024,CUST043,9/6/2025 0:00,24/7/2025 0:00,2836.34,0,2836.34
INV00416,SR024,CUST112,21/5/2023 0:00,5/7/2023 0:00,11526.44,5763.22,5763.22
INV00418,SR024,CUST115,26/12/2024 0:00,24/2/2025 0:00,21831.87,21831.87,0
INV00425,SR024,CUST118,6/8/2024 0:00,20/9/2024 0:00,8692.83,4346.42,4346.41
INV00429,SR024,CUST104,8/5/2025 0:00,22/6/2025 0:00,14513.9,7256.95,7256.95
INV00434,SR024,CUST096,6/5/2025 0:00,5/7/2025 0:00,7070.27,0,7070.27
INV00441,SR024,CUST051,27/4/2024 0:00,27/5/2024 0:00,17580.51,17580.51,0
INV00446,SR024,CUST092,15/3/2025 0:00,29/4/2025 0:00,22444.4,16833.3,5611.1
INV00449,SR024,CUST022,11/10/2024 0:00,25/11/2024 0:00,10576.95,10576.95,0
INV00456,SR024,CUST090,20/9/2023 0:00,20/10/2023 0:00,4329.77,0,4329.77
INV00459,SR024,CUST049,25/9/2025 0:00,9/11/2025 0:00,16946.14,8473.07,8473.07
INV00461,SR024,CUST090,29/10/2023 0:00,28/11/2023 0:00,2490.13,1245.06,1245.07
INV00462,SR024,CUST045,7/7/2024 0:00,5/9/2024 0:00,24818.25,18613.69,6204.56
INV00465,SR024,CUST026,2/10/2025 0:00,1/12/2025 0:00,24443.36,0,24443.36
INV00466,SR024,CUST047,5/2/2023 0:00,7/3/2023 0:00,19948.54,19948.54,0
INV00475,SR024,CUST081,14/7/2024 0:00,28/8/2024 0:00,8591.97,0,8591.97
INV00476,SR024,CUST026,7/4/2025 0:00,6/6/2025 0:00,14323.68,0,14323.68
INV00477,SR024,CUST036,13/8/2025 0:00,27/9/2025 0:00,21339.08,0,21339.08
INV00484,SR024,CUST047,10/10/2025 0:00,9/11/2025 0:00,896.91,672.68,224.23
INV00488,SR024,CUST090,27/12/2024 0:00,10/2/2025 0:00,24803.09,12401.54,12401.55
INV00490,SR024,CUST087,5/9/2024 0:00,5/10/2024 0:00,5652.8,5652.8,0
INV00495,SR024,CUST026,14/10/2023 0:00,13/11/2023 0:00,3585.9,1792.95,1792.95
INV00497,SR024,CUST059,7/11/2023 0:00,22/12/2023 0:00,17009.05,17009.05,0
INV00499,SR024,CUST115,9/9/2024 0:00,8/11/2024 0:00,8446.07,8446.07,0
INV00511,SR024,CUST115,18/9/2024 0:00,18/10/2024 0:00,15820.59,15820.59,0
INV00519,SR024,CUST039,31/3/2024 0:00,30/4/2024 0:00,18486.71,0,18486.71
INV00521,SR024,CUST017,9/10/2025 0:00,8/12/2025 0:00,12223.95,0,12223.95
INV00524,SR024,CUST090,7/1/2025 0:00,6/2/2025 0:00,11900.75,2975.19,8925.56
INV00525,SR024,CUST044,23/5/2024 0:00,7/7/2024 0:00,835.22,208.8,626.42
INV00527,SR024,CUST017,24/4/2023 0:00,23/6/2023 0:00,6835.49,3417.74,3417.75
INV00553,SR024,CUST026,3/2/2024 0:00,3/4/2024 0:00,19908.68,0,19908.68
INV00556,SR024,CUST059,10/5/2023 0:00,24/6/2023 0:00,23675.15,0,23675.15
INV00558,SR024,CUST059,23/9/2023 0:00,23/10/2023 0:00,527.25,0,527.25
INV00564,SR024,CUST022,12/4/2025 0:00,11/6/2025 0:00,897.96,0,897.96
INV00569,SR024,CUST112,17/6/2025 0:00,1/8/2025 0:00,8896.91,4448.46,4448.45
INV00577,SR024,CUST024,20/6/2024 0:00,20/7/2024 0:00,18359.01,9179.5,9179.51
INV00582,SR024,CUST115,25/4/2025 0:00,25/5/2025 0:00,9236.61,2309.15,6927.46
INV00586,SR012,CUST036,2/11/2024 0:00,17/12/2024 0:00,21353.19,21353.19,0
INV00587,SR012,CUST024,12/2/2023 0:00,14/3/2023 0:00,23961.98,23961.98,0
INV00590,SR012,CUST066,24/10/2024 0:00,23/12/2024 0:00,2583.88,0,2583.88
INV00592,SR012,CUST092,14/10/2023 0:00,13/12/2023 0:00,9809.49,4904.74,4904.75
INV00597,SR012,CUST118,17/1/2024 0:00,17/3/2024 0:00,8215.5,0,8215.5
INV00601,SR012,CUST102,9/9/2025 0:00,9/10/2025 0:00,11380.54,5690.27,5690.27
INV00602,SR012,CUST051,24/3/2023 0:00,23/5/2023 0:00,13530.86,0,13530.86
INV00605,SR012,CUST066,1/6/2025 0:00,16/7/2025 0:00,14776.5,7388.25,7388.25
INV00609,SR012,CUST026,31/8/2024 0:00,15/10/2024 0:00,10366.24,0,10366.24
INV00610,SR012,CUST051,23/2/2025 0:00,25/3/2025 0:00,16976.43,4244.11,12732.32
INV00611,SR012,CUST045,11/4/2023 0:00,10/6/2023 0:00,17213.7,17213.7,0
INV00612,SR012,CUST044,30/3/2025 0:00,29/5/2025 0:00,8223.37,0,8223.37
INV00615,SR012,CUST026,4/5/2023 0:00,18/6/2023 0:00,3643.98,1821.99,1821.99
INV00616,SR012,CUST118,26/2/2024 0:00,27/3/2024 0:00,14673.07,14673.07,0
INV00621,SR012,CUST020,4/6/2023 0:00,4/7/2023 0:00,12749,6374.5,6374.5
INV00624,SR012,CUST047,30/3/2024 0:00,14/5/2024 0:00,5072.68,0,5072.68
INV00626,SR012,CUST090,24/5/2024 0:00,8/7/2024 0:00,7471.26,1867.82,5603.44
INV00644,SR012,CUST044,21/9/2025 0:00,5/11/2025 0:00,20591.65,0,20591.65
INV00654,SR012,CUST017,15/9/2024 0:00,15/10/2024 0:00,18390.43,9195.22,9195.21
INV00658,SR012,CUST024,21/1/2023 0:00,20/2/2023 0:00,5153.44,5153.44,0
INV00664,SR012,CUST049,17/1/2023 0:00,18/3/2023 0:00,8236.44,4118.22,4118.22
INV00671,SR012,CUST117,30/8/2023 0:00,29/9/2023 0:00,19028.22,19028.22,0
INV00682,SR012,CUST022,13/8/2025 0:00,12/10/2025 0:00,12895.33,9671.5,3223.83
INV00699,SR012,CUST026,20/8/2023 0:00,4/10/2023 0:00,16394.75,8197.38,8197.37
INV00709,SR012,CUST039,3/6/2024 0:00,3/7/2024 0:00,4485.19,2242.59,2242.6
INV00710,SR012,CUST104,18/5/2023 0:00,17/7/2023 0:00,18491.96,4622.99,13868.97
INV00713,SR012,CUST051,26/12/2023 0:00,24/2/2024 0:00,14032.97,0,14032.97
INV00721,SR012,CUST017,18/6/2023 0:00,2/8/2023 0:00,14363.34,14363.34,0
